mechanism,geometry,schedule,severity,mover_frac,noise,epoch,effective_rank,top_k_variance_fraction,total_persistence_h1,projection_residual
linear_to_kplane,spiked_gaussian,sigmoid,weak,0.25,0.0,44,2.906490767014809,0.9571220561133572,107.84347108682974,1.5170074848346655
linear_to_kplane,spiked_gaussian,sigmoid,weak,0.25,0.0,46,2.906490766189345,0.9571220567847336,107.8435296753776,1.5170074848268618
linear_to_kplane,spiked_gaussian,sigmoid,weak,0.25,0.0,48,2.906490765979232,0.957122056956476,107.8435446667109,1.517007484826354
linear_to_kplane,spiked_gaussian,sigmoid,weak,0.25,0.0,50,2.90649076592618,0.9571220569998944,107.84354845695574,1.5170074848263218
linear_to_kplane,spiked_gaussian,sigmoid,weak,0.5,0.0,0,3.2631572031900835,0.9456283106235654,205.8792065584731,2.021274060384969
linear_to_kplane,spiked_gaussian,sigmoid,weak,0.5,0.0,2,3.259898519561349,0.9457032100502551,205.8399098040573,2.01634724520259
linear_to_kplane,spiked_gaussian,sigmoid,weak,0.5,0.0,4,3.25064668402654,0.9459192011715906,205.72254799515972,2.0023785128419718
linear_to_kplane,spiked_gaussian,sigmoid,weak,0.5,0.0,6,3.2328028343237403,0.9463501163862854,205.6660746882769,1.9755169092625329
linear_to_kplane,spiked_gaussian,sigmoid,weak,0.5,0.0,8,3.2030153730586464,0.9471125586110518,205.159056970047,1.930907543825892
linear_to_kplane,spiked_gaussian,sigmoid,weak,0.5,0.0,10,3.157377720216016,0.9483798888807772,203.74891516509112,1.863116117159928
linear_to_kplane,spiked_gaussian,sigmoid,weak,0.5,0.0,12,3.092187035134704,0.9503477804073888,199.08984857730135,1.7674228396824463
linear_to_kplane,spiked_gaussian,sigmoid,weak,0.5,0.0,14,3.0056519326559874,0.953122971849608,189.4837814890837,1.6424225797095418
linear_to_kplane,spiked_gaussian,sigmoid,weak,0.5,0.0,16,2.900643269259777,0.9566281212936152,169.20860908469598,1.4937461305933528
linear_to_kplane,spiked_gaussian,sigmoid,weak,0.5,0.0,18,2.787366010123841,0.9605437897178084,146.33482194455425,1.3369487265062814
linear_to_kplane,spiked_gaussian,sigmoid,weak,0.5,0.0,20,2.6828152703769463,0.9643051924767844,112.82856919746176,1.1954473319781684
linear_to_kplane,spiked_gaussian,sigmoid,weak,0.5,0.0,22,2.603910556988404,0.9672617520773612,89.72949494704625,1.0906586727699692
linear_to_kplane,spiked_gaussian,sigmoid,weak,0.5,0.0,24,2.557404228299086,0.9690527837734528,82.77770835481326,1.0296779322632594
linear_to_kplane,spiked_gaussian,sigmoid,weak,0.5,0.0,26,2.5367992897649527,0.969855251858227,84.1846235342513,1.0028199510080915
linear_to_kplane,spiked_gaussian,sigmoid,weak,0.5,0.0,28,2.530094400084573,0.9701161726910504,86.30707109380313,0.9940801347332524
linear_to_kplane,spiked_gaussian,sigmoid,weak,0.5,0.0,30,2.5285005804560905,0.9701773499618656,87.04027961923475,0.9919887915609626
linear_to_kplane,spiked_gaussian,sigmoid,weak,0.5,0.0,32,2.528221454999934,0.9701875992600396,87.16835719221766,0.9916148392124106
linear_to_kplane,spiked_gaussian,sigmoid,weak,0.5,0.0,34,2.528185356955402,0.970188726131796,87.11341275049853,0.9915631872414314
linear_to_kplane,spiked_gaussian,sigmoid,weak,0.5,0.0,36,2.5281822226552686,0.9701887473568416,87.11864952455025,0.9915574333511676
linear_to_kplane,spiked_gaussian,sigmoid,weak,0.5,0.0,38,2.5281822152475284,0.9701887155735204,87.11748553270778,0.9915568924820768
linear_to_kplane,spiked_gaussian,sigmoid,weak,0.5,0.0,40,2.5281823003958213,0.970188702859713,87.11463506267737,0.9915568477631111
linear_to_kplane,spiked_gaussian,sigmoid,weak,0.5,0.0,42,2.528182330950808,0.9701886990630136,87.11379804587004,0.9915568443965452
linear_to_kplane,spiked_gaussian,sigmoid,weak,0.5,0.0,44,2.528182339623013,0.9701886980287976,87.11357441953325,0.9915568441594608
linear_to_kplane,spiked_gaussian,sigmoid,weak,0.5,0.0,46,2.528182341916481,0.97018869775811,87.08815060886892,0.9915568441435252
linear_to_kplane,spiked_gaussian,sigmoid,weak,0.5,0.0,48,2.5281823425056498,0.9701886976887576,87.10671412314676,0.991556844142488
linear_to_kplane,spiked_gaussian,sigmoid,weak,0.5,0.0,50,2.5281823426547594,0.9701886976712176,87.11350237719792,0.9915568441424222
linear_to_kplane,spiked_gaussian,sigmoid,weak,1.0,0.0,0,3.2631572031900835,0.9456283106235654,205.8792065584731,2.021274060384969
linear_to_kplane,spiked_gaussian,sigmoid,weak,1.0,0.0,2,3.256637928164021,0.9457831542441454,205.557392291257,2.011603013255357
linear_to_kplane,spiked_gaussian,sigmoid,weak,1.0,0.0,4,3.2381039763279333,0.9462360054864166,205.69254922561527,1.984183216896114
linear_to_kplane,spiked_gaussian,sigmoid,weak,1.0,0.0,6,3.2022540416764294,0.9471663498245432,204.4346535893198,1.9314554760377205
linear_to_kplane,spiked_gaussian,sigmoid,weak,1.0,0.0,8,3.142103614434536,0.9488809734279876,202.33866955529984,1.843889927181172
linear_to_kplane,spiked_gaussian,sigmoid,weak,1.0,0.0,10,3.0492063152383677,0.9517918488361234,197.86736022212895,1.7108193617142675
linear_to_kplane,spiked_gaussian,sigmoid,weak,1.0,0.0,12,2.914943510045973,0.9562353513907424,192.4669196529497,1.5229791115296056
linear_to_kplane,spiked_gaussian,sigmoid,weak,1.0,0.0,14,2.733810618704183,0.9623848842435136,181.10981132596064,1.2776109861460485
linear_to_kplane,spiked_gaussian,sigmoid,weak,1.0,0.0,16,2.50923602784783,0.9701288620590252,160.1539890867629,0.985767900249822
linear_to_kplane,spiked_gaussian,sigmoid,weak,1.0,0.0,18,2.2599887111424226,0.9788091448679832,134.90198467823143,0.6779838595270884
linear_to_kplane,spiked_gaussian,sigmoid,weak,1.0,0.0,20,2.0205756079933286,0.987126875520083,111.62799115458634,0.4002249818891684
linear_to_kplane,spiked_gaussian,sigmoid,weak,1.0,0.0,22,1.8286168269883307,0.993605522530758,93.78995955175284,0.1945310347170133
linear_to_kplane,spiked_gaussian,sigmoid,weak,1.0,0.0,24,1.7045262236143075,0.9975084435088238,78.22486267719825,0.0748294438093159
linear_to_kplane,spiked_gaussian,sigmoid,weak,1.0,0.0,26,1.6419473753300675,0.9992596379687724,77.7228813520556,0.0221088133594616
linear_to_kplane,spiked_gaussian,sigmoid,weak,1.0,0.0,28,1.6180408942274278,0.9998338259060296,81.2399123586407,0.0049530703552559
linear_to_kplane,spiked_gaussian,sigmoid,weak,1.0,0.0,30,1.6112405849250504,0.9999715409104244,82.40977695922527,0.0008478872633996
linear_to_kplane,spiked_gaussian,sigmoid,weak,1.0,0.0,32,1.609794531810266,0.9999961786580076,82.6361605839933,0.0001138408960809
linear_to_kplane,spiked_gaussian,sigmoid,weak,1.0,0.0,34,1.6095587217995413,0.9999995820434698,82.66836679292054,1.2451128617668162e-05
linear_to_kplane,spiked_gaussian,sigmoid,weak,1.0,0.0,36,1.6095280457999244,0.9999999611760834,82.67199685351335,1.1565819664284054e-06
linear_to_kplane,spiked_gaussian,sigmoid,weak,1.0,0.0,38,1.6095247191731137,0.9999999968148214,82.67233810960462,9.48878948153294e-08
linear_to_kplane,spiked_gaussian,sigmoid,weak,1.0,0.0,40,1.6095244056900158,0.9999999997614266,82.67236632481804,7.107207833603695e-09
linear_to_kplane,spiked_gaussian,sigmoid,weak,1.0,0.0,42,1.6095243790966138,0.9999999999832552,82.67236844893782,4.988376895643362e-10
linear_to_kplane,spiked_gaussian,sigmoid,weak,1.0,0.0,44,1.6095243768440517,0.999999999998877,82.67236859852525,3.345473083635925e-11
linear_to_kplane,spiked_gaussian,sigmoid,weak,1.0,0.0,46,1.6095243768411605,0.9999999999999272,82.6723686085797,2.1742472801104216e-12
linear_to_kplane,spiked_gaussian,sigmoid,weak,1.0,0.0,48,1.6095243768409724,0.9999999999999952,82.67236860923411,1.3830106614120688e-13
linear_to_kplane,spiked_gaussian,sigmoid,weak,1.0,0.0,50,1.6095243768409606,0.9999999999999998,82.67236860927578,8.669588517533436e-15
